file	width	height	epub_file	alt_or_description	nearby_before	nearby_after
media/image/115807.jpg	27	37	9780698155671_EPUB-7.xhtml	Source figure image 115807.jpg; no alt text supplied in EPUB	• R would work almost identically to r in Spanish. Phonetically, it would be a trilled [r] at the beginning or end of a word, and elsewhere it would be —unless it was doubled, in which case it would b	• In order for the language to sound maximally different, all coronal consonants ( [t] , [d] , [n ] , [l] ) would be dental (pronounced with the tongue tip against the top teeth). If pronounced accura
media/image/table_92.jpg	1628	490	9780698155671_EPUB-7.xhtml	Source table image table_92.jpg; no alt text supplied in EPUB	Having done this, I was able to put together the following phonetic inventory:	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g
media/image/table_92_2.jpg	1628	249	9780698155671_EPUB-7.xhtml	Source table image table_92_2.jpg; no alt text supplied in EPUB	Having done this, I was able to put together the following phonetic inventory:	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g
media/image/115809.jpg	36	37	9780698155671_EPUB-7.xhtml	Source figure image 115809.jpg; no alt text supplied in EPUB	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g	For the most part, I think I did a pretty good job of matching fan expectations for the sound of Dothraki, though there are two deviations worth noting. First is George R. R. Martin’s pronunciation of
media/image/115811.jpg	37	39	9780698155671_EPUB-7.xhtml	Source figure image 115811.jpg; no alt text supplied in EPUB	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g	For the most part, I think I did a pretty good job of matching fan expectations for the sound of Dothraki, though there are two deviations worth noting. First is George R. R. Martin’s pronunciation of
media/image/115813.jpg	43	39	9780698155671_EPUB-7.xhtml	Source figure image 115813.jpg; no alt text supplied in EPUB	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g	For the most part, I think I did a pretty good job of matching fan expectations for the sound of Dothraki, though there are two deviations worth noting. First is George R. R. Martin’s pronunciation of
media/image/115815.jpg	55	37	9780698155671_EPUB-7.xhtml	Source figure image 115815.jpg; no alt text supplied in EPUB	Most of the nasal consonants would simply be allophones of the phoneme /n/ occurring in specific contexts (i.e. before [q] , [ŋ] before [x] , [k], and , etc.). Looking at the table I saw a couple of g	For the most part, I think I did a pretty good job of matching fan expectations for the sound of Dothraki, though there are two deviations worth noting. First is George R. R. Martin’s pronunciation of
media/image/115818.jpg	198	40	9780698155671_EPUB-7.xhtml	Source figure image 115818.jpg; no alt text supplied in EPUB	For the most part, I think I did a pretty good job of matching fan expectations for the sound of Dothraki, though there are two deviations worth noting. First is George R. R. Martin’s pronunciation of	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve
media/image/115820.jpg	145	37	9780698155671_EPUB-7.xhtml	Source figure image 115820.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115822.jpg	169	37	9780698155671_EPUB-7.xhtml	Source figure image 115822.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115824.jpg	54	37	9780698155671_EPUB-7.xhtml	Source figure image 115824.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115826.jpg	169	37	9780698155671_EPUB-7.xhtml	Source figure image 115826.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115829.jpg	156	37	9780698155671_EPUB-7.xhtml	Source figure image 115829.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115831.jpg	152	37	9780698155671_EPUB-7.xhtml	Source figure image 115831.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115833.jpg	145	37	9780698155671_EPUB-7.xhtml	Source figure image 115833.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115835.jpg	137	37	9780698155671_EPUB-7.xhtml	Source figure image 115835.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/115838.jpg	145	37	9780698155671_EPUB-7.xhtml	Source figure image 115838.jpg; no alt text supplied in EPUB	One place where this didn’t work, though, was with the word khaleesi . Obviously if you look at that word, as an English speaker, you’re going to pronounce it —the way it’s currently pronounced by eve	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you
media/image/table_94.jpg	1628	380	9780698155671_EPUB-7.xhtml	Source table image table_94.jpg; no alt text supplied in EPUB	After determining the spelling system, the goal was to produce words that looked like the extant vocabulary. For example, if you know that band is a word in English, and it has the structure CVCC, you	The next step was to ensure that a lot of high frequency words would have a kind of “harsh” or “foreign” sound. The first step was to design the stress system to ensure that the rhythm would differ fr
media/image/115840.jpg	621	39	9780698155671_EPUB-7.xhtml	Source image: “The warrior is slaughtering that sheep for the khal.”	Lajak oga haz oqet ha khalaan.	“The warrior is slaughtering that sheep for the khal.”
