normalized_form_id,normalized_form,search_key,language_normalized,script,form_types,occurrence_count,printed_pages,pdf_pages,glosses,source_patterns,quality_flags,contexts_sample
WATKINS-UFORM-IMP-00925,"the all-powerful spoken word, *y.rhl-to-, literally",the all-powerful spoken word y.rhl-to- literally,Indo-European,latin-script,attested_or_cited_form,1,84,101,spoken,form_plus_single_quote_gloss,,"m. 7.63). Nothing stands in the way of reconstructing an ancient, perhaps even Indo-European formula COVENANTED (*URH-TO-) recompense (*misdho-), where the covenant is precisely the all-powerful spoken word, *y.rhl-to-, literally 'spoken'. "
WATKINS-UFORM-IMP-00926,the derivatives of the root *gʷhen-,the derivatives of the root gwhen,Indo-European,latin-script,technical_reconstructed_or_phonological_form,1,303,320,"smite, slay",form_plus_single_quote_gloss,,"e thematic pattern we term the basic formula will turn out to be an integral part, indeed the principal constituent of the associative semantics—the connotations, the overtones—of the derivatives of the root *gʷhen- 'smite, slay' in their m"
WATKINS-UFORM-IMP-00927,the Indo-European word for,the indo-european word for,Indo-European,latin-script,attested_or_cited_form,1,476,493,god,form_plus_single_quote_gloss,,"ontinues: For that Zeus punished you, he and the other gods. Formulaically, HERO (*dieu-) PUNISH (* k'ei- m i d ) ANTI-HERO (with COMPANIONS). The HERO is Zeus (*dieu-), the Indo-European word for 'god', and the COMPAN-IONS are the other go"
WATKINS-UFORM-IMP-00928,the inexorable logic of the link,the inexorable logic of the link,Indo-European,latin-script,attested_or_cited_form,1,438,455,brazen-edged.. many-footed.. brazen-footed,form_plus_single_quote_gloss,,"slew' is a powerful indictment of the real murderess Klutaimestra, and the identical gender of the like-ending and ', both line-final and clause- or sentence-final, indexes the inexorable logic of the link 'brazen-edged.. many-footed.. braz"
WATKINS-UFORM-IMP-00929,"the SERPENT, as in azis... jaini",the serpent as in azis... jaini,Indo-European,latin-script,attested_or_cited_form,1,388,405,the serpent was slain,form_plus_single_quote_gloss,,"The sentence is a thematic, formulaic, and artistic tour de force. In //. 6.134-5 we have a passive variant of the basic formula; but instead of a focus on the underlying object, the SERPENT, as in azis... jaini 'the serpent was slain', hat"
WATKINS-UFORM-IMP-00930,"the two leading cases, teoraferba fira",the two leading cases teoraferba fira,Indo-European,latin-script,attested_or_cited_form,1,441,458,three milk cows,form_plus_single_quote_gloss,,"that the two were 'traditionally associated from a very early period' is perhaps due in part to the name Asal (mac Cuinn Chetchathaig) occurring in both. The myth of the first of the two leading cases, teoraferba fira 'three milk cows', con"
WATKINS-UFORM-IMP-00931,these traditions has sometimes been labeled,these traditions has sometimes been labeled,Indo-European,latin-script,attested_or_cited_form,1,40,57,freedom of word order,form_plus_single_quote_gloss,,the earliest prose texts on. But the separation or disjunction of the two is widespread in many early Indo-European poetic texts. This characteristic feature of poetic language in these traditions has sometimes been labeled 'freedom of word
WATKINS-UFORM-IMP-00932,"This device, sometimes with more complex",this device sometimes with more complex,Indo-European,latin-script,attested_or_cited_form,1,34,51,nesting,form_plus_single_quote_gloss,,"nt word, phrase, or just sound sequence. It is a signal of demarcation: a series of sentences is thereby symbolically transformed into a finite set, a closed text or text segment. This device, sometimes with more complex 'nesting' of recurr"
WATKINS-UFORM-IMP-00933,this feature will become the,this feature will become the,Indo-European,latin-script,attested_or_cited_form,1,188,205,constitutive device of the sequence,form_plus_single_quote_gloss,,"new poetic figure in this verse, however: a clear run of sequential, concatenating or chain alliterations: nnnsspprr. In other Indo-European traditions (with fixed initial stress) this feature will become the 'constitutive device of the seq"
WATKINS-UFORM-IMP-00934,this prayer. How are the three,this prayer. how are the three,Indo-European,latin-script,attested_or_cited_form,1,204,221,functions,form_plus_single_quote_gloss,,te gives further a number of thematic parallels in phraseology from other Indo-European traditions; we will come to these presently. Let us begin now to look at the poetic form of this prayer. How are the three 'functions' in fact expressed
WATKINS-UFORM-IMP-00935,"to the proto-language, is the convention",to the proto-language is the convention,Indo-European,latin-script,attested_or_cited_form,1,39,56,verse line = sentence,form_plus_single_quote_gloss,,"icon in Works and Days is more humble, does have 'commerce' at 646.16 ``` A widespread Indo-European convention or rule of poetic grammar, which surely goes back to the proto-language, is the convention 'verse line = sentence'. It is found "
WATKINS-UFORM-IMP-00936,traditions. Indra is addressed as vasistha,traditions. indra is addressed as vasistha,Indo-European,latin-script,attested_or_cited_form,1,484,501,best,form_plus_single_quote_gloss,,"the host', πέφνον λαὸν ἄριστον. It is a part of the formulaic definition of the HERO that he is BEST, or vanquishes the BEST. This Greek usage has parallels in other Indo-European traditions. Indra is addressed as vasistha 'best' in RV 2.36"
WATKINS-UFORM-IMP-00937,what Campanile has rightly termed the,what campanile has rightly termed the,Indo-European,latin-script,attested_or_cited_form,1,540,557,total,form_plus_single_quote_gloss,,"lary, and style.' The focus is on the rhetoric, not the cure. We may take the three Atharvan hymns against worms (both real and as a symbol of disease) as an ideal illustration of what Campanile has rightly termed the 'total' character of I"
WATKINS-UFORM-IMP-00938,widely as an embellishment and not,widely as an embellishment and not,Indo-European,latin-script,attested_or_cited_form,1,23,40,bloss ganz vereinzelt und spielerisch,form_plus_single_quote_gloss,,"fixed 'demarcative', word-initial stress accent (word-final in British). In my view alliteration was one of a number of phonetic figures available to the Indo-European poet, used widely as an embellishment and not 'bloss ganz vereinzelt und"
WATKINS-UFORM-IMP-00939,a derivative of the verbal adjective,a derivative of the verbal adjective,Latin/Italic,latin-script,attested_or_cited_form,1,129,146,poured,form_plus_single_quote_gloss,,"irth (to)'; the urnela titela is the subject, the likewise diminutivized arcentelom huticilom the object. The first is clearly 'silver'; the second is less certain, but looks like a derivative of the verbal adjective 'poured', *ghu-to-, Gre"
WATKINS-UFORM-IMP-00940,"a verb like Latin trado, mando",a verb like latin trado mando,Latin/Italic,latin-script,attested_or_cited_form,1,220,237,I hand over,form_plus_single_quote_gloss,,"entary dative 2sg. pronoun t(f[ei 'to you', referring to the divinity to whom the effectuation of the curse is directed. It is interesting that there is not room in the lacuna for a verb like Latin trado, mando 'I hand over'; the verb in th"
WATKINS-UFORM-IMP-00941,already in Indo-European times. Benveniste suggested,already in indo-european times. benveniste suggested,Latin/Italic,latin-script,attested_or_cited_form,1,538,555,take the appropriate measures,form_plus_single_quote_gloss,,"an' and its derivative vimadaiia- 'treat' with Latin mederl 'treat', medicus 'physician', which allows the reconstruction of a medical component of the semantics of the root *med- already in Indo-European times. Benveniste suggested 'take t"
WATKINS-UFORM-IMP-00942,"-, also meaning",also meaning,Latin/Italic,latin-script,attested_or_cited_form,1,8,25,engender,form_plus_single_quote_gloss,,"s- 'engender' beside hassu- 'king' from a single root, and the family of English kin etc. beside the family of English king (Germanic *kuningaz) from another single IE root *genh1 -, also meaning 'engender'. The ruler was looked upon as the"
WATKINS-UFORM-IMP-00943,"ambiguity of the root *gʷhen-, both",ambiguity of the root gwhen- both,Latin/Italic,latin-script,technical_reconstructed_or_phonological_form,1,354,371,"slay, kill",form_plus_single_quote_gloss,,"lly Rākṣas-smashing (*gʷhen-). The Rākṣases do not cross over/surpass waters (*terh,-). (This is) for the smashing away of Rākṣases (*gʷhen-). ``` The ambiguity of the root *gʷhen-, both 'slay, kill' and 'smite, strike', renders the verb ap"
WATKINS-UFORM-IMP-00944,and Latin sarcta tecta,and latin sarcta tecta,Latin/Italic,latin-script,attested_or_cited_form,1,222,239,whole (and) roofed,form_plus_single_quote_gloss,,"al connection with Latin sarcire 'repair, mend (as in fences)' is correct, is similar to both Latin sane sarteque 'safe and sound' (with the same adverbial ending as the Umbrian), and Latin sarcta tecta 'whole (and) roofed'. They are probab"
WATKINS-UFORM-IMP-00945,and South Picene Historians speak of,and south picene historians speak of,Latin/Italic,latin-script,attested_or_cited_form,1,126,143,the flowering of Italy,form_plus_single_quote_gloss,,ry in Italy—Faliscan and South Picene <!-- pdf-page: 143; printed-page: 126 --> ```text Saxa loquuntur: The first age of poetry in Italy- Faliscan and South Picene Historians speak of 'the flowering of Italy' in the Archaic Period (8th to 5
WATKINS-UFORM-IMP-00946,and Welsh gwawd,and welsh gwawd,Latin/Italic,latin-script,attested_or_cited_form,1,118,135,poetry,form_plus_single_quote_gloss,,"ish or other Celtic languages as well. 3. Thus correct what I said at Watkins 1963b:215-16. <!-- pdf-page: 135; printed-page: 118 --> Old Irish fath 'prophecy, prophetic wisdom' and Welsh gwawd 'poetry' (*uotu-) as well as the agentive fait"
WATKINS-UFORM-IMP-00947,Ara-caun literally,ara-caun literally,Latin/Italic,latin-script,attested_or_cited_form,1,258,275,I sing,form_plus_single_quote_gloss,,"Murphy 1961:57, cited by Breatnach): ```text Fd topar tomseo fd atrab n-insce fd comar coimseo con-utaing/i'rje. ``` 7. Ara-caun literally 'I sing'; the cognate of Latin cano is the usual verb of the 'poctico-legaT tradition. <!-- pdf-page:"
WATKINS-UFORM-IMP-00948,archaic Old Irish faig ferb,archaic old irish faig ferb,Latin/Italic,latin-script,attested_or_cited_form,1,14,31,he wove words,form_plus_single_quote_gloss,,"ary Egyptian Arabic folk poetry, 'craftsman/fabricator of words' (Dwight Reynolds, p.c.). Virtually any technology can be exploited for such metaphorical purpose, such as weaving: archaic Old Irish faig ferb 'he wove words' (Amrae Choluimb "
WATKINS-UFORM-IMP-00949,are derivatives of a root meaning,are derivatives of a root meaning,Latin/Italic,latin-script,attested_or_cited_form,1,426,443,see,form_plus_single_quote_gloss,,"t, 'eine Form des alten idg. Hochgottes' (de Vries, s.v.). Like Woden (IE *uet- 'see, be cognizant of, Latin uates and Old Irish faith), wuldor and Ullr, Goth, wulpus ', splendor' are derivatives of a root meaning 'see', IE *uel-, with clos"
WATKINS-UFORM-IMP-00950,as Latin cliens,as latin cliens,Latin/Italic,latin-script,attested_or_cited_form,1,446,463,client,form_plus_single_quote_gloss,,"al allegiance to the King; the texts are edited by N. Oettinger 1976. Old Irish cliamain (genitive clemna) 'relative by marriage, alliance' probably contains the same *kli- 'lean' as Latin cliens 'client', with another modality of allegianc"
WATKINS-UFORM-IMP-00951,as passive of facere,as passive of facere,Latin/Italic,latin-script,attested_or_cited_form,1,223,240,do,form_plus_single_quote_gloss,,"n within Italy. <!-- pdf-page: 240; printed-page: 223 --> The translation of fato fito as 'word (and) deed' is loose, but the two must be related to Latin fari' speak' and fieri (as passive of facere 'do') respectively, probably *bhh2-to- a"
WATKINS-UFORM-IMP-00952,as well as the agentive faith,as well as the agentive faith,Latin/Italic,latin-script,attested_or_cited_form,1,118,135,"prophet, seer",form_plus_single_quote_gloss,,"ell. 3. Thus correct what I said at Watkins 1963b:215-16. <!-- pdf-page: 135; printed-page: 118 --> Old Irish fath 'prophecy, prophetic wisdom' and Welsh gwawd 'poetry' (*uotu-) as well as the agentive faith 'prophet, seer' (*uot-i-), Gauli"
WATKINS-UFORM-IMP-00953,at bana ver a are not,at bana ver a are not,Latin/Italic,latin-script,attested_or_cited_form,1,422,439,fientive,form_plus_single_quote_gloss,,"become of use to us' is just the equivalent of a Latin (etc.) ""double dative"" (nobis auxilio) construction. OHG ti banin werdan, OSax. te banon uuer an, OEng. to bonan weor an, ON at bana ver a are not 'fientive'; they are periphrases which"
