pdf_page	printed_page	page_anchor	line_no_in_extracted_page_text	source_candidate_pdf_text	normalized_candidate_pass5	normalized_candidate_pass6	lookup_candidate_pass6	confidence	confidence_pass6	repair_actions_pass6	issue_bucket_pass6	flags	context_line_pdf_text	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	issue_bucket_pass7	repair_actions_pass7	greek_nonlatin_class_pass7	pass7_note
389	311	pdf-page-389	18	*b2ßP-f.	*b2ßP-f	*b2ßP-f	*b2ßP-f	source-layer	low-greek-or-nonlatin-surrogate	trimmed_terminal_period;greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		*b2ßP-f. 'Wasser, Fluß,1	*b2ßP-f	*b2ßP-f	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;nonlatin_still_unresolved	kept_unresolved_nonlatin_other	nonlatin-unresolved-other	No safe mechanical repair rule applied.
389	311	pdf-page-389	19	*b211P-f.	*b211P-f	*b211P-f	*b211P-f	source-layer	medium-repaired	trimmed_terminal_period			*b211P-f.	*b211P-f	*b211P-f	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
389	311	pdf-page-389	22	*bäpi-	*bäpi-	*bäpi-	*bäpi-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		[h1uv. *bäpi- 'Fluß')	*bāpi-	*bāpi-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
390	312	pdf-page-390	2	*h	*h	*h	*h	source-layer	source-layer				*h;zep-	*h	*h	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	3	*(-)h2P-o-	*(-)h₂P-o-	*(-)h₂P-o-	*(-)h₂P-o-	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h2_explicit	*(-)h2P-o-	*(-)h₂P-o-	*(-)h₂P-o-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	4	?*h28P-jes-	?*h₂8P-jes-	?*h₂8P-jes-	*h₂8P-jes-	low	low	mechanical_character_repair	still_unresolved	laryngeal_h2_explicit	?*h28P-jes-	?*h₂8P-jes-	*h₂8P-jes-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	5	*h28P-jo-	*h₂8P-jo-	*h₂8P-jo-	*h₂8P-jo-	low	low	mechanical_character_repair	still_unresolved	laryngeal_h2_explicit	*h28P-jo-	*h₂8P-jo-	*h₂8P-jo-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	6	?*-h28p-to-	?*-h₂8p-to-	?*-h₂8p-to-	*-h₂8p-to-	low	low	mechanical_character_repair	still_unresolved	laryngeal_h2_explicit	?* -h28p-to-	?*-h₂8p-to-	*-h₂8p-to-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	7	?*h28P-hoJ/l-oIahr	?*h₂8P-hoJ/l-oIahr	?*h₂8P-hoJ/l-oIahr	*h₂8P-hoJ/l-oIahr	low	low	mechanical_character_repair	still_unresolved	laryngeal_h2_explicit	?*h28P-hoJ/l-oIahr	?*h₂8P-hoJ/l-oIahr	*h₂8P-hoJ/l-oIahr	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	32	*abanko-	*abanko-	*abanko-	*abanko-	source-layer	source-layer				kelt. *abanko- in air. abac m. 'Biber, Zwerg', mkymr. afanc 'Biber,	*abanko-	*abanko-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	43	*ob·	*ob·	*ob·	*ob·	source-layer	source-layer				ph3 - > *ob· zu erklären, was neben diesem Wort insbesondere auf die Verbalwurzel *pehj;)-	*ob·	*ob·	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	43	*pehj	*pehj	*pehj	*pehj	source-layer	source-layer				ph3 - > *ob· zu erklären, was neben diesem Wort insbesondere auf die Verbalwurzel *pehj;)-	*pehj	*pehj	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
390	312	pdf-page-390	48	*Helf-	*Helf-	*Helf-	*Helf-	source-layer	source-layer				Gegen HAMPS Ansatz ist WILLI, FS Morpurgo Davies 326ff, der eine Ausgangsform *Helf-	*Helf-	*Helf-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	1	*h	*h	*h	*h	source-layer	source-layer				*h;zep-	*h	*h	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	4	*Hell'-r-l-en-	*Hell'-r-l-en-	*Hell’-r-l-en-	*Hell’-r-l-en-	source-layer	medium-repaired	normalized_quote_noise			ihm könnte auch ein nn.stamm *Hell'-r-l-en- angesetzt werden, der im gr. Adverb äqxxp	*Hell’-r-l-en-	*Hell’-r-l-en-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	8	*Jf'en-	*Jf'en-	*Jf’en-	*Jf’en-	source-layer	medium-repaired	normalized_quote_noise			Verbaladjektivs zur Wurzel *Jf'en- 'schlagen' (UV 218f.) - schlägt BALLES, KZ 110 (1997),	*Jf’en-	*Jf’en-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	12	*-ap-	*-ap-	*-ap-	*-ap-	source-layer	source-layer				Das Element *-ap- ist in verschiedenen Ablautstufen (?) in der Hydronomie weit verbreitet,	*-ap-	*-ap-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	15	*ap-	*ap-	*ap-	*ap-	source-layer	source-layer				Zu möglichen Fortsetzern eines Lexems *ap-, bzw. *up- in verschiedenen Namen im Thrak.	*ap-	*ap-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	15	*up-	*up-	*up-	*up-	source-layer	source-layer				Zu möglichen Fortsetzern eines Lexems *ap-, bzw. *up- in verschiedenen Namen im Thrak.	*up-	*up-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	33	*abda-?)	*abda-?)	*abda-?)	*abda-?	source-layer	source-layer				(bzw. *abda-?) etwa 'wasserspendend' zugrunde gelegt werden - also 'Jahr' < 'Regenzeit'?	*abda-?)	*abda-?	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	35	*ped-	*ped-	*ped-	*ped-	source-layer	source-layer				könnte, vgl. EWAia I 91. Möglicherweise aber auch zu als 'unbetretbar' zu *ped- 'treten,	*ped-	*ped-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	50	*ap-bhis	*ap-bhis	*ap-bhis	*ap-bhis	source-layer	source-layer				6 Dissimiliert aus *ap-bhis, s. EWAia I 82.	*ap-bhis	*ap-bhis	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
391	313	pdf-page-391	52	*äp-barat-	*äp-barat-	*äp-barat-	*äp-barat-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		Wasser zu bringen hat, sieht BARTHOLOMAE 329 ein Kompositum *äp-barat- 'der das Wasser	*āp-barat-	*āp-barat-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
392	314	pdf-page-392	27	*-up-	*-up-	*-up-	*-up-	source-layer	source-layer				Das Element *-up-, bzw. *-ub- kann nach VIU.AR, IF 102 (1997), 87f. allerdings auch in	*-up-	*-up-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
392	314	pdf-page-392	27	*-ub-	*-ub-	*-ub-	*-ub-	source-layer	source-layer				Das Element *-up-, bzw. *-ub- kann nach VIU.AR, IF 102 (1997), 87f. allerdings auch in	*-ub-	*-ub-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
392	314	pdf-page-392	33	*/lCP-	*/lCP-	*/lCP-	*/lCP-	low	low		still_unresolved		Alternativer Ansatz: wenn nach IEW 1149 ein Etymon */lCP- 'Wasser' anzusetzen ist, könnte	*/lCP-	*/lCP-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
392	314	pdf-page-392	36	*Vbpb	*Vbpb	*Vbpb	*Vbpb	source-layer	source-layer				*Vbpb, mit GSg. Up 'iim Weißruss., s. BOGA, KS III 548.	*Vbpb	*Vbpb	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	1	*h	*h	*h	*h	source-layer	source-layer				*h;zep-	*h	*h	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	5	*lIed-	*lIed-	*lIed-	*lIed-	source-layer	source-layer				Ist vielleicht eine Kontamination von *lIed- und *hzap- annehmbar? Oder sind die oben	*lIed-	*lIed-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	5	*hzap-	*h₂ap-	*h₂ap-	*h₂ap-	medium	medium-repaired	mechanical_character_repair		laryngeal_h2_surrogate	Ist vielleicht eine Kontamination von *lIed- und *hzap- annehmbar? Oder sind die oben	*h₂ap-	*h₂ap-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	6	*yep-	*yep-	*yep-	*yep-	source-layer	source-layer				genannten Belege mit EWAia 111 466 vermutlich zu *yep- 'streuen' (LIV 648, verbal nur iir.)	*yep-	*yep-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	13	*hap-n-	*hap-n-	*hap-n-	*hap-n-	source-layer	source-layer				*hap-n-, der sich in Einzelbelegen wie DSg. /D-m und GSg. /D-an-as-ta zeige. Der heth. a-	*hap-n-	*hap-n-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	26	*abn-o-yo-.	*abn-o-yo-	*abn-o-yo-	*abn-o-yo-	source-layer	medium-repaired	trimmed_terminal_period			Form hierher das gall. Toponym für den Schwarzwald, Abnova/Abnoba < kelt. *abn-o-yo-.	*abn-o-yo-	*abn-o-yo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
393	315	pdf-page-393	40	*h7P-indu-	*h7P-indu-	*h7P-indu-	*h7P-indu-	low	low		still_unresolved		(AV+), das auf eine Vorform *h7P-indu- Wassertropfen' zurückgehen könnte, vgl. EWAia 11	*h7P-indu-	*h7P-indu-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	2	*apu-h	*apu-h	*apu-h	*apu-h	source-layer	source-layer				23 Vielleicht aus einem *apu-h;p-a- 'trocken', wörtI. 'von dem das Wasser weg ist', vgl. EWAia I	*apu-h	*apu-h	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	4	*abhi-h	*abhi-h	*abhi-h	*abhi-h	source-layer	source-layer				24 Mit ablativischem -w- zu einem nicht belegten *abhi-h;p-a- 'auf beiden Seiten Wasser	*abhi-h	*abhi-h	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	9	*dpi-h7P-O-'aufzwei	*dpi-h7P-O-'aufzwei	*dpi-h7P-O-	*dpi-h7P-O-	low	low	stripped_embedded_gloss	still_unresolved		16 Aus *dpi-h7P-O-'aufzwei Seiten Wasser habend', vgl. EWAia I 769.	*dpi-h7P-O-	*dpi-h7P-O-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	10	*ni-h7P-6-	*ni-h7P-ó-	*ni-h7P-ó-	*ni-h7P-ó-	low	low	mechanical_character_repair	still_unresolved	vowel_accent_surrogate_low_confidence	27 Aus *ni-h7P-6- 'zum Wasser hinab', vgl. EWAia 11 50. Hierher auch die Ableitung nlpya- 'in	*ni-h7P-ó-	*ni-h7P-ó-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	13	*dJlaj-	*dJlaj-	*dJlai̯-	*dJlai̯-	source-layer	medium-repaired	mechanical_character_repair			28 Setzt iir. *dJlaj- voraus; wohingegen ved. *dJli-; hier kann eine Vrddhi-Ableitung ohne	*dJlai̯-	*dJlai̯-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	13	*dJli-	*dJli-	*dJli-	*dJli-	source-layer	source-layer				28 Setzt iir. *dJlaj- voraus; wohingegen ved. *dJli-; hier kann eine Vrddhi-Ableitung ohne	*dJli-	*dJli-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	17	*paitipa-	*paitipa-	*paitipa-	*paitipa-	source-layer	source-layer				29 Setzt laut EWAia 11 177 ein jav. *paitipa- voraus. Mit Vollstufe als Kompositionshinterglied	*paitipa-	*paitipa-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	22	"*-h7lJ""O-"	"*-h7lJ""O-"	"*-h7lJ""O-"	"*-h7lJ""O-"	low	low		still_unresolved		"schwundstufigem *-h7lJ""O- sein, in etwa 'breite Wasser(läufe) habend' zerlegt, das zum einen"	"*-h7lJ""O-"	"*-h7lJ""O-"	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	27	*hzllP-	*h₂llP-	*h₂llP-	*h₂llP-	medium	medium-repaired	mechanical_character_repair		laryngeal_h2_surrogate	Verbindung mit *hzllP- ablehnt wird.	*h₂llP-	*h₂llP-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
394	316	pdf-page-394	34	*äp-	*äp-	*äp-	*äp-	source-layer	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		32 Schreibung deutet auf ä- hin. Möglicherweise kontaminiert aus dem Wurzelnomen *äp- und	*āp-	*āp-	medium-repaired-greek-nonlatin-pass7	nonlatin_repaired	repaired_latin_macron_surrogates	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.
395	317	pdf-page-395	1	*h.zep-	*h.zep-	*h.zep-	*h.zep-	source-layer	source-layer				*h.zep-	*h.zep-	*h.zep-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	3	*b28J'g-u-no-	*b28J'g-u-no-	*b28J’g-u-no-	*b28J’g-u-no-	low	low	normalized_quote_noise	still_unresolved		*b28J'g-u-no-	*b28J’g-u-no-	*b28J’g-u-no-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	4	*hia)rg-u-ro-	*hia)rg-u-ro-	*hia)rg-u-ro-	*hia)rg-u-ro-	source-layer	source-layer				*hia)rg-u-ro-	*hia)rg-u-ro-	*hia)rg-u-ro-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	11	*b.zerg-	*b.zerg-	*b.zerg-	*b.zerg-	source-layer	source-layer				*b.zerg- 'weiß, hellglänzend, (blitz-)schnell')	*b.zerg-	*b.zerg-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	13	*b1Tg-j-	*b1Tg-j-	*b1Tg-j-	*b1Tg-j-	source-layer	source-layer				*b1Tg-j-	*b1Tg-j-	*b1Tg-j-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	18	*b1Tg-i-pj6-4	*b1Tg-i-pjó-4	*b1Tg-i-pj6	*b1Tg-i-pj6	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits	vowel_accent_surrogate_low_confidence	*b1Tg-i-pj6-4	*b1Tg-i-pj6	*b1Tg-i-pj6	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	23	*rdifya-	*rdifya-	*rdifya-	*rdifya-	source-layer	source-layer				apers. *rdifya- 'Adler' in elam. Überl. EN (ir-tup-pi-ia)	*rdifya-	*rdifya-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	28	(*argu-jelo-)	(*argu-jelo-)	(*argu-jelo-)	*argu-jelo-	source-layer	source-layer				+) und denom. arguere, arguö (*argu-jelo-) 'erhelle, weise nach'	(*argu-jelo-)	*argu-jelo-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	36	*h:/ug-cs-14	*h:/ug-cs-14	*h:/ug-cs	*h:/ug-cs	low	medium-repaired	stripped_terminal_footnote_digits	footnote_digits		*h:/ug-cs-14 n.	*h:/ug-cs	*h:/ug-cs	medium-repaired	footnote_digits	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
395	317	pdf-page-395	38	*bi.a)rg-et-	*bi.a)rg-et-	*bi.a)rg-et-	*bi.a)rg-et-	source-layer	source-layer				*bi.a)rg-et-	*bi.a)rg-et-	*bi.a)rg-et-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
396	318	pdf-page-396	4	*h2fg-i-no-flcnt-	*h₂fg-i-no-flcnt-	*h₂fg-i-no-flcnt-	*h₂fg-i-no-flcnt-	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h2_explicit	*h2fg-i-no-flcnt-	*h₂fg-i-no-flcnt-	*h₂fg-i-no-flcnt-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
396	318	pdf-page-396	5	*h2fg-e-mo-	*h₂fg-e-mo-	*h₂fg-e-mo-	*h₂fg-e-mo-	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h2_explicit	*h2fg-e-mo-	*h₂fg-e-mo-	*h₂fg-e-mo-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	3	*-j6-	*-jó-	*-j6-	*-j6-	low	source-layer			vowel_accent_surrogate_low_confidence	*-j6- durch	*-j6-	*-j6-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	4	*-ijo-	*-ijo-	*-ijo-	*-ijo-	source-layer	source-layer				*-ijo- in den gr.	*-ijo-	*-ijo-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	13	*ardu-	*ardu-	*ardu-	*ardu-	source-layer	source-layer				Fn.35, eine Form *ardu- mit VS I fortgesetzt, die demnach auch für das Apers. (*ardufya-)	*ardu-	*ardu-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	13	(*ardufya-)	(*ardufya-)	(*ardufya-)	*ardufya-	source-layer	source-layer				Fn.35, eine Form *ardu- mit VS I fortgesetzt, die demnach auch für das Apers. (*ardufya-)	(*ardufya-)	*ardufya-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	24	*cipylm6c	*cipylmóc	*cipylm6c	*cipylm6c	low	source-layer			vowel_accent_surrogate_low_confidence	gestaltet aus *cipylm6c; oder *<ipyum6c;; skeptisch DE LAMBERTERIE, BSL 73 (1978), 258f.:	*cipylm6c	*cipylm6c	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	24	*<ipyum6c	*<ipyumóc	*<ipyum6c	*<ipyum6c	low	low		still_unresolved	vowel_accent_surrogate_low_confidence	gestaltet aus *cipylm6c; oder *<ipyum6c;; skeptisch DE LAMBERTERIE, BSL 73 (1978), 258f.:	*<ipyum6c	*<ipyum6c	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	26	*airu-	*airu-	*airu-	*airu-	source-layer	source-layer				53, mit einem Adj. *airu- 'blitzend, schnell, spitz' (vgl. DELAMBERTERIE 1990 11 960) im VG,	*airu-	*airu-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	29	*h2fg-	*h₂fg-	*h₂fg-	*h₂fg-	high-mechanical	medium-repaired	mechanical_character_repair		laryngeal_h2_explicit	8 Nur in Ableitungen, die mit Ausnahme von ved. BIjuna- auch schwundstufiges *h2fg- fort-	*h₂fg-	*h₂fg-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	30	*hzd-	*h₂d-	*h₂d-	*h₂d-	medium	medium-repaired	mechanical_character_repair		laryngeal_h2_surrogate	setzen könnten, s.o. Anm.l, vgl. zu mutmaßlichem *hzd- > arg- im Lat. SCHRIJVER 1991, 67f.	*h₂d-	*h₂d-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	33	*-lienn-Stamm	*-lienn-ā́tamm	*-lienn-Stamm	*-lienn-Stamm	low	filtered-noise-fragment	probable_candidate_boundary_noise	candidate_boundary_noise	vowel_accent_surrogate_low_confidence	därableitungen mit *~ von einem *-lienn-Stamm *b2fg-uJtn- auszugehen; ähnlich sah	*-lienn-Stamm	*-lienn-Stamm	filtered-noise-fragment	candidate_boundary_noise	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	33	*b2fg-uJtn-	*b2fg-uJtn-	*b2fg-uJtn-	*b2fg-uJtn-	source-layer	source-layer				därableitungen mit *~ von einem *-lienn-Stamm *b2fg-uJtn- auszugehen; ähnlich sah	*b2fg-uJtn-	*b2fg-uJtn-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
397	319	pdf-page-397	39	*b}arG-u-führen	*b}arG-u-führen	*b}arG-u-führen	*b}arG-u-führen	low	low-greek-or-nonlatin-surrogate	greek_or_nonlatin_surrogate_unresolved	greek_unresolved;still_unresolved		würde auf einen Ansatz *b}arG-u-führen, der bisher kaum weiteren Anhalt findet.	*b}arG-u-führen	*b}arG-u-führen	low-greek-or-nonlatin-surrogate	greek_unresolved;still_unresolved;greek_or_script_surrogate_still_unresolved	kept_unresolved_opaque_script_surrogate	greek-or-opaque-script-surrogate	Contains OCR surrogate characters for Greek or custom-font notation; left unresolved rather than guessed.
397	319	pdf-page-397	40	*hi.	*hi	*hi	*hi	source-layer	medium-repaired	trimmed_terminal_period			10 S. RINGE 1996, 16,23; THED 4Of., DTB 49f. Die toch. Wörter setzen zunächst *hi.,a)rg-I!-i-	*hi	*hi	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	17	*regP-	*regʷ-	*regʷ-	*regʷ-	medium	medium-repaired	mechanical_character_repair		labiovelar_g	ont- in toch. A arkant-, B erkent- 'schwarz', vgl. DTB 95, doch s. RINGE 1996, 16f.: zu *regP-	*regʷ-	*regʷ-	medium-repaired		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	25	*rjata-	*rjata-	*rjata-	*rjata-	source-layer	source-layer				zu *rjata- 'Silber', das jav. :Jrazata- entspräche; nach MALLoRY/HUlD KZ 97 (1984), 4f., ist	*rjata-	*rjata-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	27	*(s)reg-	*(s)reg-	*(s)reg-	*(s)reg-	source-layer	source-layer				färben, rot werden' zu stellen, vgl. *(s)reg- '(sich) färben' LIV 587. S. weit.ere überlegungen	*(s)reg-	*(s)reg-	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	29	*hp-e19tom	*hp-e19tom	*hp-e19tom	*hp-e19tom	low	low		still_unresolved		WITCZAK, TIES 4 (1990), 47f. nimmt an, daß *hp-e19tom mit Assimilation> *hfflelPtom	*hp-e19tom	*hp-e19tom	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	29	*hfflelPtom	*hfflelPtom	*hfflelPtom	*hfflelPtom	source-layer	source-layer				WITCZAK, TIES 4 (1990), 47f. nimmt an, daß *hp-e19tom mit Assimilation> *hfflelPtom	*hfflelPtom	*hfflelPtom	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
399	321	pdf-page-399	33	*cipyp6c	*cipypóc	*cipyp6c	*cipyp6c	low	source-layer			vowel_accent_surrogate_low_confidence	dissimiliert aus *cipyp6c; aufgefaßt; zu den Bedeutungen im Einzelnen vgl. tigrE S.v.: cipy6l;	*cipyp6c	*cipyp6c	source-layer		no_pass7_change		Outside pass-7 Greek/non-Latin target set.
400	322	pdf-page-400	6	*bzlUl-es-IJ6-	*bzlUl-es-IJó-	*bzlUl-es-IJ6-	*bzlUl-es-IJ6-	low	low		still_unresolved	vowel_accent_surrogate_low_confidence	Sekundärbildung cipyEvvO; < *bzlUl-es-IJ6- etc. Gr. ASg. m. äpyclvta (*äpyOfEV'ta, Pi. 01	*bzlUl-es-IJ6-	*bzlUl-es-IJ6-	low	still_unresolved	no_pass7_change		Outside pass-7 Greek/non-Latin target set.
